,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,isNewBuilt,hasStormProtector,hasStorageRoom,hasGuestRoom,price
2342,60826,54,1,0,30,82621,0,0,0,0,6087968.6
2343,1863,16,1,1,22,59808,1,0,0,0,190783.0
2344,59476,59,1,0,41,61825,0,0,1,10,5950982.8
2345,85493,67,1,1,11,28514,0,1,1,10,8557738.3
2346,5808,56,0,0,16,65448,1,1,1,10,582907.4
2347,50673,69,1,1,5,53100,0,1,1,6,5076210.5
2348,62802,20,0,1,53,73843,0,1,1,1,6283765.0
2349,67977,32,1,0,22,7784,0,1,0,4,6803875.9
2350,61217,43,1,1,65,38661,1,0,0,5,6134485.5
2351,40207,90,1,1,48,27482,1,1,1,4,4029373.8
2352,69142,16,0,0,63,35236,1,1,0,1,6916927.5
2353,80596,84,0,1,74,88574,0,0,1,8,8065721.9
2354,54473,9,1,0,40,58236,1,0,0,4,5452279.5
2355,51271,33,1,1,90,35186,0,0,0,8,5139928.3
2356,14809,58,0,1,28,94146,1,0,0,1,1486480.5
2357,59144,53,1,1,36,9259,0,1,1,8,5922786.0
2358,7791,21,1,0,17,24052,1,0,1,10,785517.8
2359,54266,54,0,0,5,39749,1,1,1,0,5427669.7
2360,59547,97,0,1,84,1893,1,0,0,3,5967994.6
2361,32813,92,1,1,3,12742,1,0,1,8,3286268.0
2362,34154,100,0,0,89,22119,0,1,1,1,3423970.8
2363,50093,28,0,1,52,91311,1,0,0,0,5014755.1
2364,57133,23,1,1,5,16128,1,0,1,3,5718350.9
2365,72829,91,0,0,63,96137,1,0,0,8,7287180.0
2366,44461,91,1,1,24,46939,1,0,1,9,4454468.5
2367,81789,84,1,0,28,24157,1,1,1,4,8184845.5
2368,87821,14,1,0,59,81694,0,1,1,1,8788809.4
2369,38704,27,1,1,65,28559,0,1,1,5,3882049.8
2370,50478,34,0,0,11,76584,1,0,1,6,5048822.5
2371,72170,33,0,1,86,43206,1,0,0,5,7229974.0
2372,42770,9,0,1,42,59124,0,1,1,7,4281356.2
2373,2226,73,1,0,4,12842,0,1,1,3,224310.0
2374,73741,14,0,1,36,99255,0,0,1,7,7377791.7
2375,55785,82,1,0,91,49617,1,1,0,10,5590650.0
2376,53812,56,0,1,61,13050,1,1,0,8,5390255.9
2377,70492,3,0,0,48,28312,1,1,0,5,7054127.9
2378,70577,22,0,1,88,57509,1,0,1,5,7064452.5
2379,37879,52,1,1,95,45036,0,1,0,7,3804577.4
2380,36559,78,0,0,47,38377,0,0,0,3,3658559.7
2381,97087,98,1,0,38,88363,1,1,1,9,9716102.8
2382,62816,59,1,1,56,87765,1,1,0,9,6295641.0
2383,54843,45,0,0,16,76054,0,1,1,2,5486701.5
2384,79853,45,0,0,17,65419,1,1,0,10,7987746.4
2385,23119,1,1,0,14,160,1,0,1,7,2316639.4
2386,10320,55,1,0,43,95054,0,1,0,5,1038005.2
2387,17353,2,0,0,77,77080,1,1,0,2,1740330.3
2388,73196,19,0,1,48,16866,0,0,1,2,7325901.1
2389,83934,54,1,1,31,10839,0,0,0,8,8400357.1
2390,99177,51,1,0,57,2276,0,1,1,9,9926523.4
2391,84466,92,1,1,73,5,0,1,0,4,8456570.1
2392,50619,37,1,1,33,19691,0,0,0,10,5071031.9
2393,76541,99,1,0,4,25412,0,1,1,1,7656647.0
2394,64105,57,0,1,96,6067,0,0,1,3,6419376.1
2395,39786,47,0,0,55,14352,0,0,1,6,3984007.1
2396,52370,73,0,1,23,23845,1,0,1,5,5242857.7
2397,21722,58,0,0,25,79146,0,1,1,5,2173827.0
2398,62686,39,0,1,71,16804,1,1,1,8,6272659.4
2399,64087,83,1,0,29,82973,1,1,0,6,6414075.0
2400,25972,7,1,0,11,4269,1,0,0,7,2600292.1
2401,10830,28,0,1,65,56534,0,1,0,1,1093719.6
2402,82065,96,1,1,90,77383,0,0,0,8,8217209.2
2403,66972,19,0,1,52,18612,1,1,0,9,6701382.9
2404,96871,55,0,0,77,54420,0,0,1,4,9690783.6
2405,52554,82,0,1,58,19910,0,1,0,4,5260061.1
2406,76017,90,0,0,81,78635,1,1,0,0,7603441.5
2407,76097,46,0,1,51,91317,1,0,0,1,7616002.0
2408,99254,85,1,0,77,12393,0,0,1,3,9931071.4
2409,26952,86,0,0,54,23395,1,1,0,3,2698982.6
2410,36968,27,1,1,92,77608,1,1,1,8,3711515.2
2411,71610,90,1,0,100,580,1,0,1,0,7169819.0
2412,50252,4,1,0,92,12384,0,1,1,10,5033342.4
2413,78254,61,0,0,71,94729,0,1,0,2,7831345.0
2414,11933,49,1,1,21,67684,0,1,0,6,1201065.5
2415,58069,91,1,1,55,51277,0,0,0,6,5819120.4
2416,47580,45,0,1,90,90626,1,1,1,2,4768584.5
2417,45747,84,0,0,40,7233,0,1,1,9,4579479.2
2418,38515,51,1,1,94,76242,1,0,1,7,3865010.3
2419,91204,91,1,1,10,59198,0,1,1,2,9127495.0
2420,38425,20,1,1,88,14198,0,0,0,4,3858124.5
2421,20537,98,0,0,44,9560,0,1,0,6,2056267.4
2422,67462,52,1,0,98,68411,1,1,0,2,6754742.8
2423,32282,85,1,0,9,24438,0,1,1,6,3231758.8
2424,63380,30,1,0,53,97769,0,0,0,2,6341950.4
2425,49322,8,0,0,97,65885,1,0,0,2,4940658.7
2426,72935,57,0,1,27,72432,1,1,0,8,7298657.2
2427,34410,29,1,0,28,91200,1,1,0,3,3445264.5
2428,40790,69,0,0,54,92006,0,1,1,7,4080340.2
2429,65260,34,1,0,83,62335,0,1,0,7,6534195.6
2430,43189,41,0,1,39,45626,0,0,1,5,4326117.0
2431,40416,14,1,1,92,23109,0,0,1,0,4050909.0
2432,31202,12,0,0,37,39380,0,1,1,0,3121833.3
2433,72688,74,1,0,45,73176,0,1,1,6,7275937.9
2434,27119,77,0,1,25,1736,1,1,0,0,2717313.0
2435,24916,36,0,0,55,83422,1,0,1,9,2496771.0
2436,88545,38,0,1,8,79053,1,1,1,0,8860039.3
2437,92102,30,0,0,88,91469,1,1,0,7,9213411.9
2438,90204,18,0,1,8,15393,0,1,1,8,9025058.7
2439,97867,19,1,1,66,63324,1,0,0,3,9799102.7
2440,70197,56,0,1,52,98038,0,1,0,10,7027634.0
2441,60153,39,0,1,46,53131,0,1,1,5,6018727.2
2442,71824,30,0,0,82,39940,1,0,0,1,7190229.7
2443,96478,98,1,0,95,73625,0,0,1,0,9661311.3
2444,93756,43,0,1,14,2552,0,0,1,0,9378616.1
2445,99170,33,1,1,85,49851,1,1,0,9,9924309.4
2446,11778,42,0,1,95,15968,0,1,1,5,1185823.1
2447,91109,59,0,0,46,80573,1,1,0,5,9113552.5
2448,71985,49,0,1,83,39705,0,0,1,0,7207321.6
2449,10978,24,1,1,79,55002,0,0,1,2,1108254.8
2450,24086,30,0,1,3,94622,0,1,1,10,2410817.4
2451,92058,66,0,1,44,43745,1,1,1,0,9212309.7
2452,32017,81,0,1,26,40891,0,1,0,1,3205104.0
2453,36564,51,0,0,5,28638,0,1,1,10,3657736.0
2454,96719,96,1,1,73,21010,1,0,1,8,9685049.0
2455,79851,83,1,1,38,95821,1,1,0,9,7995217.8
2456,79673,66,0,1,99,43484,1,1,1,4,7981527.2
2457,40200,51,1,1,69,39216,0,1,0,0,4028239.6
2458,54936,64,0,0,94,96041,0,1,0,3,5502510.2
2459,65975,54,1,0,63,80291,1,1,0,1,6603622.2
2460,66713,10,0,0,25,84464,1,1,1,1,6673050.6
2461,80415,21,1,0,69,84820,1,0,1,2,8053263.7
2462,48057,4,1,1,50,92871,1,0,1,8,4811373.1
2463,45140,28,0,0,59,69587,1,1,1,8,4520881.3
2464,70896,81,0,0,96,99194,1,0,0,3,7098171.0
2465,20492,15,1,1,77,72060,1,1,0,9,2062026.3
2466,82196,64,1,1,28,99620,0,1,0,4,8227719.0
2467,83530,25,0,1,55,28710,1,1,0,0,8358735.9
2468,57838,32,1,1,74,5883,1,0,0,4,5793020.2
2469,12632,47,1,0,94,4729,0,1,1,9,1271361.2
2470,13254,91,1,0,58,98839,0,0,1,9,1333885.4
2471,90078,66,1,1,36,22936,0,1,0,1,9016393.4
2472,54765,75,0,0,12,24522,0,1,0,0,5478329.3
2473,4596,97,1,0,96,29953,1,0,0,8,465858.4
2474,19575,90,0,0,75,27813,1,0,1,9,1959201.3
2475,77661,24,1,0,56,41783,0,0,0,2,7775177.3
2476,5239,100,1,0,52,84864,0,1,1,8,529032.3
2477,65630,31,1,0,28,63393,0,0,0,10,6566530.0
2478,62478,45,0,0,33,24451,0,0,1,2,6249752.0
2479,63434,99,0,1,51,83026,0,1,0,4,6351082.3
2480,16003,28,1,0,32,56379,1,0,1,10,1606578.5
2481,49942,64,1,0,57,80720,1,1,0,6,5001819.0
2482,1405,96,1,1,16,73434,0,1,0,8,148112.8
2483,15232,4,1,0,100,18408,0,1,1,8,1528469.4
2484,96577,68,1,0,88,46824,1,0,0,0,9662991.0
2485,11986,69,1,1,75,75601,1,0,0,9,1204666.1
2486,41392,20,1,1,61,54754,1,0,0,2,4151181.1
2487,57118,31,1,1,49,31945,1,1,0,0,5718957.8
2488,74880,34,1,0,53,75399,0,1,0,10,7497502.3
2489,50989,97,0,1,61,45538,0,0,1,5,5105808.2
2490,65752,15,0,1,76,12357,1,1,0,3,6583468.0
2491,49786,71,0,1,32,81262,1,0,0,1,4984145.4
2492,96381,73,1,0,44,76595,0,0,0,3,9642408.7
2493,53097,98,1,0,77,99000,0,1,0,6,5315665.5
2494,50846,44,1,1,79,19333,0,1,1,0,5091984.1
2495,61856,17,1,0,97,36122,1,0,1,8,6199110.9
2496,2685,31,1,1,35,59357,1,0,0,9,274819.0
2497,24021,4,1,0,4,8686,1,0,1,9,2407456.7
2498,72068,71,1,1,95,71948,0,0,0,8,7221629.2
2499,74729,92,1,1,59,15630,1,1,1,1,7486919.0
2500,45242,27,0,0,56,80016,1,0,1,9,4527632.3
2501,350,65,0,0,40,30809,1,1,0,3,37972.0
2502,42179,11,0,0,40,69102,1,1,1,7,4221359.9
2503,71973,32,0,1,9,21039,0,1,1,1,7201696.2
2504,19237,62,0,0,89,51495,0,1,1,8,1931115.2
2505,98728,55,1,1,13,62222,0,1,0,10,9880299.1
2506,38044,67,1,1,8,91771,0,0,0,1,3812193.7
2507,20862,4,1,1,62,79975,1,0,0,3,2098549.7
2508,72815,54,0,1,37,76023,1,1,1,8,7287721.5
2509,72510,70,1,0,6,47275,0,1,1,3,7255056.1
2510,51474,68,1,1,27,28991,0,1,0,3,5157614.0
2511,46945,63,1,0,50,74665,1,0,0,9,4702996.3
2512,13714,36,1,0,3,18983,0,0,1,2,1373673.5
2513,29749,97,0,1,14,33463,1,0,1,5,2981571.3
2514,80167,68,1,0,31,1597,1,1,1,8,8021140.8
2515,63829,29,0,0,52,15801,0,0,1,8,6388502.1
2516,57372,33,1,1,87,34056,1,0,1,1,5748423.8
2517,46195,77,0,0,67,84202,1,1,0,8,4622073.0
2518,55049,8,1,0,30,56273,1,0,0,7,5509865.5
2519,8256,7,1,0,59,56785,0,0,1,1,831710.5
2520,68311,38,1,1,26,62252,1,1,1,3,6839967.5
2521,89885,93,0,0,40,35170,1,0,1,7,8992850.4
2522,38535,59,0,0,78,48912,1,1,0,8,3855421.5
2523,18109,31,1,1,26,16326,1,1,0,0,1820065.0
2524,18487,6,0,0,89,63753,0,0,1,3,1856865.9
2525,42276,4,0,0,100,795,0,0,0,4,4229850.6
2526,48344,34,0,0,20,11070,1,1,1,6,4836340.4
2527,68573,45,1,0,97,44814,1,1,1,2,6861756.4
2528,43577,64,1,1,39,78288,0,0,1,9,4366538.3
2529,8584,46,1,1,98,31833,1,0,1,1,873709.9
2530,56240,94,0,0,45,98783,1,1,0,5,5627160.7
2531,44976,88,0,0,70,9112,1,1,1,2,4504969.7
2532,53653,21,1,1,1,4857,0,0,1,6,5371906.0
2533,52384,39,0,1,95,54,0,0,1,2,5247146.2
2534,54907,90,1,1,65,48911,0,1,0,8,5495099.3
2535,92106,87,1,1,86,36929,0,0,1,4,9224115.4
2536,53404,98,0,0,42,47628,1,0,1,3,5343461.9
2537,3033,98,1,0,74,49771,1,1,0,9,312271.7
2538,78992,42,1,0,68,18067,1,1,1,10,7903591.6
2539,41726,97,0,1,25,39801,0,0,0,8,4174598.6
2540,30674,89,0,0,57,11160,0,0,0,3,3072660.0
2541,982,83,0,0,96,88937,0,0,0,1,101341.0
2542,86160,75,0,1,7,97266,0,1,1,2,8618638.4
2543,5389,42,0,1,25,73529,0,1,0,8,543793.7
2544,79114,18,1,1,70,83822,0,0,0,10,7923653.4
2545,43042,42,0,0,93,37135,1,1,1,4,4311510.4
2546,36195,8,1,1,76,69262,1,0,0,0,3634512.0
2547,38500,35,1,0,76,56809,0,1,0,7,3859493.4
2548,12508,52,1,0,53,62133,1,1,0,4,1258036.1
2549,94799,74,1,0,24,39412,0,1,0,0,9484566.2
2550,13192,18,0,1,77,82755,1,0,1,1,1327004.8
2551,57369,83,0,1,34,90642,1,1,1,9,5740996.7
2552,27474,58,1,0,13,54782,0,1,0,5,2752632.7
2553,60056,7,1,1,30,57177,0,0,0,4,6014878.0
2554,63977,36,1,1,50,396,1,1,0,10,6407296.5
2555,4087,23,0,1,22,20067,0,0,1,8,414319.2
2556,99474,78,0,0,81,47894,0,0,0,10,9952430.6
2557,59085,88,0,1,49,96301,1,1,1,4,5915775.4
2558,11877,86,0,1,9,43105,1,0,0,1,1189428.9
2559,48659,84,1,0,46,70725,0,0,0,2,4872302.9
2560,47144,24,1,0,94,39494,1,1,0,10,4723888.2
2561,69764,94,1,1,73,74348,0,0,0,9,6986164.8
2562,40116,21,0,0,42,6741,1,1,1,3,4015069.7
2563,46292,8,1,0,46,90434,1,1,0,10,4635389.2
2564,77359,88,1,0,71,2743,1,0,1,6,7744185.0
2565,32455,72,0,0,17,97029,1,0,1,0,3247206.7
2566,34395,24,1,0,7,63633,1,1,0,0,3442821.9
2567,4922,60,1,1,8,34597,0,1,1,9,498519.9
2568,60515,47,1,1,34,1311,0,1,0,5,6061337.8
2569,36842,2,0,0,19,62775,1,1,1,6,3685346.0
2570,21669,24,0,0,65,21223,0,0,1,8,2171545.5
2571,37956,46,0,0,50,76495,0,0,0,10,3799201.6
2572,19745,72,0,0,28,56361,0,1,1,1,1977004.3
2573,22822,15,0,0,55,55916,1,0,1,7,2285071.0
2574,75339,16,1,1,55,33021,1,1,1,6,7545974.5
2575,45038,41,0,0,46,19853,1,0,0,3,4507412.0
2576,17595,96,1,1,99,7025,1,0,0,6,1770417.1
2577,55518,93,0,1,70,76197,1,0,0,8,5559599.3
2578,77032,67,1,0,68,58873,1,1,1,3,7708083.0
2579,61347,33,0,1,19,54984,1,1,1,10,6139920.1
2580,3418,38,1,0,30,7058,1,1,0,8,347934.3
2581,29233,22,1,1,5,54455,1,1,0,3,2927647.7
2582,26193,70,0,0,7,72628,0,1,0,1,2620565.3
2583,45781,38,0,1,18,5235,1,1,0,8,4584350.4
2584,77465,54,1,1,42,37603,1,0,1,0,7753128.5
2585,76357,72,1,0,97,7369,0,0,0,5,7641043.2
2586,54528,69,1,1,41,90961,1,1,0,5,5465714.7
2587,71930,54,1,1,87,54382,1,0,0,0,7208762.5
2588,93803,75,0,1,38,49087,1,1,1,4,9387508.0
2589,50262,64,0,1,55,67016,1,1,1,8,5034452.3
2590,12387,51,1,0,55,34563,0,0,0,5,1242765.7
2591,42904,4,1,1,70,22587,0,0,0,6,4302680.5
2592,31421,23,0,1,28,18747,1,0,0,8,3148839.5
2593,16894,96,0,0,88,40872,0,0,0,5,1697483.1
2594,49044,43,1,0,91,41449,1,0,1,6,4914350.5
2595,82950,100,1,1,46,68834,1,0,0,7,8301059.4
2596,96654,43,1,1,34,3044,1,1,1,0,9672602.6
2597,23210,17,1,0,52,73330,1,1,1,8,2329090.4
2598,2789,20,0,0,21,45157,0,1,0,9,281030.1
2599,64720,75,1,0,18,37108,0,1,1,7,6478034.0
2600,22459,63,0,0,14,95372,0,1,1,9,2246811.1
2601,96791,17,0,0,63,33275,0,1,1,8,9680369.9
2602,23608,21,0,0,31,1588,1,1,0,5,2364456.5
2603,13688,9,0,0,19,30657,0,0,0,10,1369377.1
2604,72070,75,0,1,98,62777,1,0,0,2,7220918.9
2605,86607,8,1,0,98,59770,1,0,0,0,8669030.7
2606,95817,97,0,1,25,80904,0,1,1,7,9588183.5
2607,3506,14,0,1,51,81835,1,1,0,8,356564.1
2608,37448,19,1,0,67,79338,1,0,1,0,3751951.7
2609,36988,97,0,1,87,159,1,1,1,2,3705539.7
2610,998,21,0,1,90,12859,0,0,0,9,104702.8
2611,9493,57,0,0,27,41814,1,1,0,7,951804.9
2612,72370,81,0,0,89,73512,1,1,1,10,7242934.3
2613,73049,92,0,0,65,49904,1,0,1,5,7306250.5
2614,91370,11,1,1,6,58665,0,1,1,8,9146210.9
2615,55045,75,0,1,30,52898,1,1,0,9,5511210.4
2616,17989,9,1,0,11,72938,0,0,1,3,1802630.7
2617,53749,61,1,1,1,53430,1,0,0,0,5381679.7
2618,32694,26,0,1,60,47126,1,0,0,6,3274621.9
2619,24261,91,1,1,44,60269,0,1,0,5,2437565.3
2620,27394,93,1,1,66,19449,1,0,1,7,2754889.2
2621,99432,56,1,0,36,60224,0,0,1,3,9947325.5
2622,67229,17,0,0,18,89933,1,0,0,6,6725201.6
2623,89186,28,0,0,5,41160,0,0,1,4,8919497.1
2624,93313,100,1,0,66,89033,1,1,0,10,9338654.8
2625,53671,16,1,0,95,6249,1,1,0,3,5378022.7
2626,62318,43,1,0,29,1559,0,0,0,10,6235136.7
2627,79422,52,1,1,4,29335,0,0,0,0,7952304.5
2628,11093,5,0,1,71,4151,1,1,1,0,1117189.7
2629,23321,35,1,0,37,32589,0,0,0,5,2335697.1
2630,19198,90,0,0,46,85650,0,1,1,10,1921930.3
2631,78216,45,1,1,89,63484,1,1,0,6,7832429.0
2632,14750,30,1,0,12,18525,1,1,1,8,1478391.4
2633,61098,27,0,1,48,17649,0,0,0,3,6115352.8
2634,63111,36,1,0,89,58910,0,0,0,0,6314137.6
2635,43250,2,0,1,55,36266,1,0,1,7,4334802.9
2636,88168,94,1,1,57,51193,1,1,1,9,8825815.0
2637,37506,88,0,0,94,32364,1,1,0,7,3753651.6
2638,64269,77,0,0,26,33938,0,0,1,9,6428786.0
2639,7490,71,1,0,3,5362,1,0,0,6,753009.6
2640,97121,98,0,1,100,83849,1,1,1,1,9717727.2
2641,14185,3,1,0,94,76994,1,1,1,3,1422531.2
2642,86682,12,0,0,80,1763,1,0,0,8,8674009.6
2643,34282,24,1,0,94,8087,0,0,1,3,3440156.1
2644,89022,48,1,0,44,15308,0,1,0,1,8904794.4
2645,91543,6,1,0,77,55027,1,0,1,0,9166876.3
2646,54993,22,1,0,70,17168,0,1,0,5,5503799.7
2647,85795,3,1,1,22,94870,0,1,0,7,8587486.0
2648,64079,93,0,0,50,82368,0,0,1,8,6412901.9
2649,80116,85,0,1,14,43152,0,0,1,8,8015692.0
2650,52866,23,0,1,40,10132,0,1,0,4,5293836.4
2651,68375,55,0,0,74,77285,0,0,1,1,6838539.4
2652,55802,91,1,1,32,31192,0,0,0,4,5588172.1
2653,62117,80,0,0,3,98851,1,0,0,3,6212439.5
2654,50890,49,0,1,90,77927,0,0,1,5,5094287.0
2655,44248,24,1,0,28,23716,0,0,1,6,4431469.8
2656,76326,2,0,0,83,87311,0,0,0,0,7635872.4
2657,56778,85,0,0,67,17036,0,1,0,9,5679689.5
2658,80225,100,0,0,67,79891,1,1,1,6,8025744.2
2659,69320,22,1,0,45,99277,0,1,1,0,6939825.7
2660,24962,41,0,0,6,96923,1,0,0,2,2497425.4
2661,91964,56,1,1,93,59790,1,1,1,0,9209295.3
2662,40787,73,0,1,88,93576,0,1,1,4,4091282.1
2663,28053,21,1,1,22,55432,1,0,1,4,2815718.1
2664,90172,34,0,0,65,97450,0,0,0,3,9023549.9
2665,816,7,0,1,48,68021,0,0,0,0,87585.3
2666,751,2,1,0,71,25242,1,1,1,0,82123.2
2667,87627,33,0,1,89,38054,0,1,1,4,8769190.9
2668,16786,93,1,0,36,22835,0,0,0,10,1684521.7
2669,74832,60,1,1,69,29445,0,1,1,10,7492714.2
2670,12920,1,0,1,83,74001,1,0,1,3,1305319.6
2671,54879,79,1,0,6,77267,1,1,1,2,5492312.9
2672,62083,96,0,1,81,8576,1,0,0,1,6218129.4
2673,96814,90,0,1,9,81137,1,0,0,7,9687090.9
2674,38301,66,1,1,53,92838,0,0,0,1,3841237.4
2675,78947,86,0,0,94,77559,1,0,0,6,7900369.2
2676,44836,85,0,1,88,18392,1,0,0,3,4493247.0
2677,5488,56,1,0,35,9329,0,1,0,4,554027.2
2678,99886,83,1,1,37,32438,0,0,0,2,9999687.3
2679,57072,87,0,0,32,99233,0,0,1,1,5710445.3
2680,93684,24,1,0,35,94997,0,0,1,8,9373516.6
2681,96978,75,0,0,68,81412,0,1,0,9,9703653.1
2682,3624,80,1,0,1,27310,0,0,0,3,365077.9
2683,78000,50,0,0,25,97713,1,0,0,6,7801225.0
2684,25972,7,1,1,98,81846,1,0,1,4,2605855.6
2685,93922,54,0,1,89,94304,0,1,0,3,9403863.1
2686,61039,27,1,1,69,7161,0,0,1,6,6114260.5
2687,84404,70,1,1,98,70976,0,0,1,2,8456155.1
2688,73622,7,1,0,54,2527,1,0,0,9,7365758.0
2689,81012,92,1,0,7,92589,0,0,1,7,8104126.2
2690,73687,25,1,1,49,8902,0,0,1,2,7376903.1
2691,93952,63,1,1,10,97260,1,1,0,2,9403674.5
2692,82120,77,0,1,62,54858,1,0,1,10,8216635.1
2693,2351,69,1,0,51,68180,0,0,0,8,239411.8
2694,38132,73,1,0,16,59938,0,1,0,3,3818556.6
2695,42808,33,1,1,67,32715,1,0,0,5,4290930.6
2696,70722,57,0,0,55,47565,0,1,1,5,7076626.6
2697,46134,71,1,1,23,44257,1,1,1,8,4624090.4
2698,92044,60,0,1,28,58015,0,1,1,10,9210929.1
2699,12583,62,1,1,79,24355,0,1,0,4,1267192.1
2700,38048,67,0,0,74,61735,1,0,0,5,3808313.0
2701,48546,64,1,1,60,59895,0,0,1,3,4860634.3
2702,94228,34,0,1,62,34921,0,0,0,6,9430661.4
2703,55825,69,1,0,25,46465,1,1,0,4,5585288.1
2704,7773,100,1,1,85,25932,0,0,0,8,792566.7
2705,24180,68,1,0,93,72780,1,0,0,8,2425595.1
2706,30502,91,1,1,77,88127,1,1,0,9,3062069.8
2707,30346,25,1,0,80,24880,1,1,1,2,3047721.0
2708,20311,23,1,1,87,59363,0,1,0,7,2039188.7
2709,70936,60,0,0,21,37500,0,0,0,10,7094370.6
2710,56416,41,1,1,99,29464,1,1,0,6,5653890.1
2711,26073,59,0,1,23,95318,0,0,1,8,2612190.6
2712,79182,37,1,1,9,97339,0,0,0,7,7922295.3
2713,39627,29,0,0,44,50402,1,0,0,6,3964708.8
2714,97677,51,1,0,35,37317,0,0,0,5,9772148.4
2715,34013,84,1,0,95,67735,0,1,1,0,3411660.4
2716,55620,90,1,1,90,8078,1,1,0,4,5573469.2
2717,77421,70,0,0,6,53863,0,1,1,2,7743163.1
2718,50844,99,0,1,83,76381,1,1,1,3,5092707.5
2719,94541,78,1,0,67,47070,0,1,0,10,9460440.3
2720,10976,17,1,1,77,97750,0,1,1,0,1108155.1
2721,52697,25,1,0,60,13248,1,1,1,9,5278045.9
2722,38860,27,1,0,70,8421,0,1,1,5,3894132.1
2723,98501,66,1,0,51,10725,1,1,1,4,9856475.2
2724,49300,64,0,1,46,43266,1,0,0,7,4936882.9
2725,8562,24,1,0,33,40368,0,1,0,5,860330.5
2726,51585,70,0,1,8,89259,0,1,1,4,5163838.0
2727,55038,46,1,0,45,4930,0,0,0,6,5510722.7
2728,74166,35,1,1,16,55843,0,0,1,9,7423668.0
2729,43885,69,1,0,3,76257,0,0,1,6,4393918.0
2730,55391,27,0,1,7,82603,0,1,0,2,5544879.1
2731,9551,27,0,0,33,66242,1,1,0,6,956658.2
2732,17655,55,0,0,58,50837,1,0,0,7,1769201.2
2733,28743,30,1,0,49,51660,0,1,0,6,2881705.0
2734,12744,56,1,0,4,80733,1,0,0,1,1279063.6
2735,34109,36,0,1,19,62507,1,0,0,7,3416596.3
2736,55971,94,0,0,30,90769,0,1,0,3,5600410.1
2737,8163,17,0,1,45,96977,1,0,0,7,825054.2
2738,4463,93,0,1,39,95940,0,1,1,2,453762.2
2739,51890,85,1,1,37,23002,0,1,0,3,5194644.0
2740,88616,92,0,1,37,76142,1,1,1,0,8868266.9
2741,61104,88,1,1,51,34414,0,1,1,9,6124108.7
2742,31832,90,1,1,85,58945,0,1,0,2,3193411.3
2743,12683,92,1,1,7,63157,1,0,0,9,1275226.9
2744,37375,13,1,0,66,31734,0,1,1,1,3745925.5
2745,10310,85,1,0,93,95796,1,0,1,6,1041341.6
2746,38300,27,0,0,8,61055,1,1,1,10,3831178.5
2747,91524,23,1,1,43,55089,1,1,0,5,9160076.8
2748,41155,9,1,0,51,34414,1,1,0,9,4121258.2
2749,97732,45,0,0,19,33643,0,1,0,1,9774150.4
2750,5431,15,1,1,13,70120,0,1,1,5,548835.1
2751,97452,83,1,1,54,29279,0,1,0,7,9751753.2
2752,88935,70,1,1,28,41025,1,1,0,4,8903298.2
2753,61243,58,0,1,75,16033,1,1,0,5,6132501.3
2754,41367,6,1,1,37,48619,1,1,1,1,4147892.4
2755,95269,87,0,0,44,9922,0,1,0,2,9529625.8
2756,6501,53,1,1,39,90665,1,0,1,3,658653.1
2757,44229,65,1,0,39,53261,1,1,0,4,4429834.3
2758,10745,86,1,0,14,42903,1,1,0,9,1080749.5
2759,33647,9,0,1,78,66529,0,1,1,5,3373938.0
2760,35930,95,0,1,27,69358,1,0,0,0,3598810.2
2761,37961,67,1,0,85,17385,1,1,0,5,3806007.1
2762,40639,27,1,1,42,90011,0,1,1,2,4074524.3
2763,18866,49,0,0,44,27503,0,1,0,8,1890711.8
2764,69101,90,1,0,2,94023,0,1,1,6,6914075.7
2765,94109,72,0,1,83,91579,0,0,0,1,9417855.4
2766,43366,59,1,1,44,97346,0,1,0,0,4346233.5
2767,85181,4,0,1,98,5079,0,0,0,6,8530230.0
2768,51340,5,0,0,73,18912,0,0,1,6,5138145.9
2769,48870,22,0,1,69,79514,1,0,0,10,4894474.3
2770,2167,98,1,0,93,18817,1,1,1,4,226782.0
2771,88926,38,0,0,23,50635,1,1,0,6,8893969.2
2772,65472,69,0,1,5,79820,1,0,0,8,6549900.1
2773,60060,58,0,0,60,66832,0,0,0,10,6010411.0
2774,43295,34,0,1,22,16909,1,0,1,5,4335970.5
2775,65322,5,1,0,94,43077,0,1,1,6,6537327.0
2776,43084,5,1,0,27,33540,0,1,0,1,4312866.8
2777,51419,68,0,0,92,718,1,1,1,8,5145979.4
2778,31464,21,1,0,21,25723,0,0,1,1,3148466.2
2779,9503,12,1,0,8,14276,0,1,1,2,955903.6
2780,33272,97,0,1,88,54672,1,0,1,10,3332408.0
2781,32257,72,1,1,84,54964,0,0,0,9,3239971.6
2782,61217,36,1,0,18,79027,0,0,0,9,6126771.2
2783,75887,30,0,1,51,38884,1,1,1,5,7592702.3
2784,73064,12,1,1,49,52911,0,0,0,2,7312103.4
2785,10648,72,0,0,90,44048,1,1,1,7,1071651.2
2786,4149,70,0,1,19,47258,1,0,1,5,420560.1
2787,75350,6,0,1,64,33478,0,1,1,3,7539904.1
2788,70345,90,0,0,2,13605,0,0,1,7,7035087.5
2789,39723,57,0,1,84,52546,0,1,0,1,3981216.5
2790,96429,68,1,1,49,17133,0,1,1,5,9650188.4
2791,20001,37,1,0,48,52650,0,0,1,7,2007477.3
2792,163,6,0,0,29,26761,1,0,1,3,17363.0
